# one_x_offsets_init	two_x_offsets_init	one_amplitudes_init	two_amplitudes_init
5.032825357472050073e-08 5.865204323137919770e-08 1.300000000000000044e+00 7.475502780843733541e-01
-6.305851599477089533e-08 1.493832100030775113e-07 8.544272634160077207e-01 1.300000000000000044e+00
9.077516171575320890e-08 2.198198866306148087e-06 1.300000000000000044e+00 8.129728348551044093e-01
1.095726661259113192e-07 4.533873699047397506e-08 7.948510270612064721e-01 1.176530218213173606e+00
3.529059162435897715e-08 3.906917057314594084e-08 1.063484751786973881e+00 1.186715423148485549e+00
6.545688618295075065e-08 1.711549660352788251e-07 1.253048146092264226e+00 7.326769286872765186e-01
1.887240430888251822e-07 -4.888857609931522756e-08 1.092925006604429372e+00 7.413514797141486090e-01
4.713918290001162339e-08 1.892121364282738913e-07 1.300000000000000044e+00 7.047829863123616922e-01
4.377515524456756801e-08 -1.709488818785311010e-08 7.056567311437066392e-01 1.193764942215452818e+00
5.619082694153812792e-08 5.909266723712938313e-08 1.153689929071949338e+00 8.329142563168238089e-01
5.845824094973745582e-08 6.385755390361005793e-08 9.472596978110631172e-01 1.060555038722153620e+00
-6.349893767485558214e-08 6.743934920734197377e-08 1.023926464791710123e+00 1.086102227320470348e+00
2.527556660946657088e-08 1.221471156165217935e-08 1.300000000000000044e+00 8.409589272876111243e-01
-1.027847568427236723e-08 1.926340675743927163e-07 9.939326647434610917e-01 9.986677886265920012e-01
1.734967509748074585e-08 2.545243433271361515e-07 1.300000000000000044e+00 7.203263891681319642e-01
1.212192121394439866e-07 6.535783413054368752e-08 7.355170616199474543e-01 1.185346059084210868e+00
4.555436320734878716e-08 4.624318359927566592e-08 8.939298224630034539e-01 1.089421570280124651e+00
5.183696214829503177e-08 2.089120389500937393e-07 1.300000000000000044e+00 9.409789390997079783e-01
1.991098449842534534e-07 9.130049298214903734e-08 8.234016466921206812e-01 1.130850096853913467e+00
1.377731462998810556e-07 2.314418958294680433e-08 1.207990833031501898e+00 7.533485089159536185e-01
2.284905437242292512e-07 2.289874252960603729e-07 8.468401384248881447e-01 1.203510410170652634e+00
8.680795906124722758e-09 -3.224975742573553407e-08 1.300000000000000044e+00 7.324730979904590100e-01
4.670909626814157628e-08 3.835609365595664378e-08 1.300000000000000044e+00 7.195270321808738823e-01
-1.396506714066763455e-08 1.204140190089546519e-08 1.300000000000000044e+00 7.129261916118027065e-01
2.670923607145978398e-07 3.743644508049508094e-08 7.187257209637075706e-01 1.300000000000000044e+00
2.179802084570814352e-07 2.233707787657579498e-07 1.117135014599350606e+00 7.170880978720931553e-01
2.393199768171090724e-06 9.955273348125074462e-08 7.291006650010286583e-01 1.300000000000000044e+00
2.082342597380922781e-07 2.125247167766037270e-07 8.355183527678067268e-01 1.300000000000000044e+00
4.667315536500604843e-08 5.337689967348349949e-08 7.287727702678701291e-01 1.284297454090286283e+00
5.796447860001195686e-08 4.846307212426352355e-08 9.233107622525439373e-01 1.033057331665133027e+00
9.459827008973413887e-08 3.231287982640514466e-08 7.069689749692796843e-01 1.230217455510430824e+00
3.496665199188188365e-08 4.032135810610343243e-08 1.245020917878500333e+00 7.186436567817020560e-01
5.212572886093071215e-08 1.300888734422037777e-07 7.253519258439607986e-01 1.298634533893046727e+00
6.932305230574642361e-08 8.545405529060140664e-08 7.217465337701084449e-01 1.135432626744876661e+00
2.607919892604037195e-07 2.397877296689068675e-07 8.863135846310319366e-01 1.084332076865959227e+00
2.627406433795685781e-07 1.073132170569133043e-08 9.124411429400082207e-01 1.120838647321414916e+00
4.593357788135798507e-08 5.014594508665324084e-08 8.862199363281773046e-01 1.047463922308201623e+00
1.740945502720003387e-07 4.498936679182369470e-08 7.726550548755329872e-01 1.300000000000000044e+00
3.777581597832154944e-08 -4.257478521913998008e-08 1.248403985120928095e+00 1.029187704955807581e+00
5.120304642154694343e-08 2.359276557933585201e-07 1.277005732860390985e+00 8.732444928398607198e-01
3.741050344403507949e-08 4.808956213461603645e-08 8.711587321943881079e-01 1.054432951074536495e+00
-1.118866961044368698e-08 8.013127074923840566e-10 1.260101055928967151e+00 7.492474986742060361e-01
5.258456178349414687e-08 4.705709359408133660e-08 7.171957331574497774e-01 1.293323855976055814e+00
-1.881589237035857169e-08 1.858887498971446411e-08 1.195010521633408374e+00 7.318681757195822923e-01
8.917899701326091925e-08 2.482146297465712733e-07 9.075990345790082570e-01 9.205437709194755902e-01
2.076436029689264563e-07 2.398949684302985951e-07 1.118211828198654612e+00 8.010939351831467548e-01
2.383424763417207491e-08 3.342897113211519810e-08 1.105867133857393769e+00 8.105635291882756777e-01
5.351001487736684340e-08 2.275749591843321122e-07 1.107053872212203638e+00 8.228212005150234987e-01
4.851328570191033636e-08 2.192390916697124680e-06 1.300000000000000044e+00 7.580199549891997179e-01
6.322011864235193297e-08 2.743243149249518284e-08 1.063870011661010695e+00 1.063162102011837584e+00
3.947590209176049939e-08 4.707408297243660674e-08 7.234755053631297672e-01 9.956161676067000199e-01
2.335005096021597852e-07 2.342649673150727509e-07 1.235636086551742840e+00 7.296977702400975208e-01
9.257669704147127087e-08 1.196209984467519396e-07 1.260915236777700565e+00 7.756930233027677923e-01
1.188101085551751303e-07 8.591713748002035574e-08 1.092997578825635197e+00 7.184358676555500089e-01
1.496819931365794348e-07 1.955606924661779574e-07 7.133318064391869218e-01 1.270278003314863735e+00
2.260775798593328900e-06 3.685873269019230993e-08 8.271819348677753592e-01 1.300000000000000044e+00
3.004508692293448075e-08 3.922805346529939061e-08 1.121067739443679212e+00 8.678860390735225749e-01
1.461322929104417824e-07 1.598308933083350335e-07 1.005005493267937089e+00 8.272740820095665359e-01
2.233036999778800217e-07 5.305355065031408676e-08 7.046767674170688611e-01 1.300000000000000044e+00
2.072453917182994136e-07 5.230821462392558366e-08 8.325533158957261204e-01 1.300000000000000044e+00
-3.489631273148556033e-09 2.760989215141670390e-08 8.520209977218231590e-01 1.300000000000000044e+00
-2.069950000245092242e-09 -1.251525729078420298e-08 9.622779774212435466e-01 1.053430531192051545e+00
-9.023456238264252456e-09 -1.474366609229291734e-08 7.826142857630622451e-01 1.295015584009412857e+00
7.207423944296737507e-08 2.281224783417505267e-07 1.108786576436975313e+00 8.337458171513801863e-01
8.517043289672980598e-08 3.349043219159061678e-07 1.300000000000000044e+00 7.254699439374071579e-01
1.049983021676171615e-07 1.258339808208022102e-07 1.250361593443799713e+00 7.222882129715945121e-01
2.397711704858840833e-07 -5.058952426373457448e-09 7.300310755407328767e-01 1.216696683005577206e+00
2.140231168395751736e-07 7.599329361041143639e-08 7.278114572911160707e-01 1.098122175158458003e+00
2.253555852297474430e-07 2.178274614432472197e-07 7.035676283625351690e-01 1.300000000000000044e+00
2.383715667257204378e-07 2.539496158908564738e-07 7.800806650039010526e-01 1.300000000000000044e+00
3.799394157657911932e-08 3.806949800873296417e-08 7.081118321411997707e-01 1.185902414196009502e+00
1.289001443954580464e-07 6.097492141377560104e-08 9.693286216144380019e-01 1.097276990985229794e+00
1.759478176730346778e-07 6.002034310709593841e-08 9.995064662332699967e-01 8.460389257086580184e-01
2.842040139797737593e-08 2.263478858469078868e-08 7.566695301374039007e-01 1.300000000000000044e+00
5.472345872080521901e-08 8.777387380421441755e-08 1.300000000000000044e+00 7.179356625829871330e-01
4.561269458411466285e-08 1.536357850878956306e-07 1.156379244051287225e+00 7.740951763059293889e-01
8.398126003613437877e-08 7.517350879932998133e-08 8.654227118386801365e-01 1.060361689871765600e+00
3.513159233613601431e-08 2.155645418673402057e-07 1.300000000000000044e+00 7.272369976355238519e-01
7.404307909484253591e-08 9.628001067859415491e-08 7.485454464127556662e-01 1.187136775974287239e+00
4.158476580910228844e-08 3.597604821716503283e-08 1.029673304746662854e+00 9.886584865239652631e-01
4.893013706010495772e-08 1.756129582727872943e-06 1.300000000000000044e+00 7.295189687176516502e-01
6.335963344392252804e-08 1.257545377786461720e-07 8.797308885978281090e-01 1.225148832272329624e+00
1.079576039821870551e-07 6.078647854373076373e-08 1.190655722658562565e+00 7.620631791526177867e-01
6.623261586411438697e-08 6.124012521805780738e-08 9.531709530703695865e-01 9.139194231230520771e-01
-3.086158045984616056e-08 1.360678107780357049e-07 9.280136795434317243e-01 1.057811329922830446e+00
1.929798606034148565e-07 3.953650371543916819e-08 7.073108363913356289e-01 1.207089107445445508e+00
-4.728683428343838032e-09 1.496188904297487461e-08 1.300000000000000044e+00 7.759175865199264832e-01
8.472825112861897520e-08 6.517731085782253379e-08 9.541032690708139974e-01 8.960663204838530405e-01
8.496813161775783977e-08 9.764063673581436846e-08 1.184005512560059481e+00 7.519547954653141852e-01
1.536091909173437860e-07 1.303349677750537035e-08 1.051425939510255203e+00 8.522177963402437495e-01
-2.122133495382673799e-08 1.967940874471884039e-07 1.234875614728946358e+00 7.483848131324974950e-01
1.915149025755083766e-08 3.311480651427126299e-08 7.330054830596109960e-01 1.121656760830952670e+00
2.229659161720090974e-07 2.451641103560723614e-07 1.276071540444744468e+00 7.471402138941977134e-01
1.809489596751634752e-07 -2.210876055035605022e-08 7.524645570662824579e-01 1.229236224597173521e+00
6.013040025567699263e-08 8.429600141361118388e-08 8.414227381900215574e-01 1.085695272132180200e+00
1.801409096831821385e-07 7.913748341556660052e-08 7.028673484519653014e-01 1.068683843885622986e+00
-1.178469171364811810e-09 -2.385473550919143667e-08 1.300000000000000044e+00 7.380695406346011733e-01
1.659547077249488465e-07 1.587036774471199955e-08 1.002559570340462169e+00 1.013038261304127108e+00
3.780704754267567973e-08 5.101184277856709848e-08 1.162315080660127231e+00 9.029913058954439631e-01
3.849683098017940218e-08 1.977991579808545149e-07 1.300000000000000044e+00 7.174026699261071283e-01
4.105292833909976120e-08 6.631231588219083277e-08 1.107624819862888632e+00 1.069643522012045933e+00
2.445803127064875800e-07 2.307033974825149741e-07 7.306767344708686718e-01 1.281072542183799845e+00
6.862290848959879679e-08 5.414372557125623159e-08 1.300000000000000044e+00 8.961873510966803513e-01
4.745921451804581084e-08 2.007409023109756256e-07 1.167713028179668378e+00 8.651699151226349693e-01
1.005364102122675016e-07 5.232935721811225736e-08 7.197919740966423063e-01 1.300000000000000044e+00
5.684659066425282038e-08 5.306808016674177234e-08 8.999775434795539431e-01 1.270846333296443476e+00
7.843167254931828189e-08 6.563251761253777629e-08 1.047136569037858012e+00 8.490506225591296641e-01
3.053623046725368504e-08 -5.102811263707420020e-08 7.368164132384230625e-01 1.300000000000000044e+00
-1.075627073095823276e-08 1.441073204880788112e-08 1.273279154603832675e+00 7.087531424932910218e-01
2.529452137633098264e-07 2.460891093802634236e-07 7.452987985830046291e-01 1.149645454837492364e+00
-1.107689621119033477e-08 3.709113857323466438e-08 7.707196585317526161e-01 1.152296006807814965e+00
5.419266578660855828e-08 3.641405458022599457e-08 7.129133168521604169e-01 1.300000000000000044e+00
7.618172806735056037e-08 1.331707623699853996e-07 1.274245028377917199e+00 9.105412404522813530e-01
6.625506139584363223e-08 4.907614017288213816e-08 7.612490918467994527e-01 1.166891630042220962e+00
2.669473976868383429e-07 6.104069952532187025e-08 7.364427634156318625e-01 1.300000000000000044e+00
2.045166279774241679e-07 6.317077968474627459e-08 8.287468910461610605e-01 1.231475634510835526e+00
4.197905583220985336e-08 5.660724909387618696e-08 1.056130827464766719e+00 8.686818347769822424e-01
2.622168170879743732e-08 1.866485076021682890e-06 1.300000000000000044e+00 7.222202518886475797e-01
4.719671075796477519e-08 4.730278459505429799e-08 9.365455120822796520e-01 1.006466115484377921e+00
2.621666853828006750e-07 4.026091914305822969e-08 7.616644261374097002e-01 1.153312049011719242e+00
2.197424058937165031e-07 3.556713648989195445e-08 1.165883841799560283e+00 7.262146367001854896e-01
1.656582870445755810e-07 1.652345570717541111e-07 1.269944103210840947e+00 9.167712492987777351e-01
2.248942831492585465e-06 6.085208178440019172e-08 7.284466258391946170e-01 1.300000000000000044e+00
4.663371776524239072e-06 2.504514402328667264e-07 7.886611031229352475e-01 1.300000000000000044e+00
2.107059215106348832e-07 -3.459216006642535046e-08 7.464104805106414053e-01 1.300000000000000044e+00
2.556657449858508268e-07 2.661330340860354749e-07 1.300000000000000044e+00 7.071042893147525543e-01
2.120698343498763283e-08 3.319735664333871265e-08 8.438671244420639095e-01 1.178956859659208600e+00
6.679345644563212773e-08 5.043191368188269831e-08 9.419892857045152335e-01 1.071404764672711174e+00
-1.099676649208204766e-08 -7.597699158699404398e-09 1.269018426934285682e+00 7.175210954102028138e-01
4.650908297173206185e-08 2.911176118110798844e-08 8.508525506922183235e-01 1.171982361745378398e+00
1.011785598809407190e-07 2.174168518964637877e-07 1.108694072638134021e+00 8.673207088662184816e-01
4.969809994998865174e-08 7.483391733417086623e-08 1.052584961068150138e+00 7.263247863313829766e-01
2.594279630154923221e-08 1.649067427481816077e-07 8.341570952938632821e-01 1.097054434387727984e+00
3.486907542290006543e-08 -9.564531302159825920e-09 1.031235348224027515e+00 1.194244720403502047e+00
2.457633721588434440e-06 8.286621516993997674e-08 7.883273604902294451e-01 1.300000000000000044e+00
5.920293874391143483e-08 3.696376248820501795e-08 1.035871541591436573e+00 8.473631071278245885e-01
2.238469906144119833e-06 1.352233131920401996e-07 8.751314033560735339e-01 1.300000000000000044e+00
6.110934633017432222e-08 3.541575808296196695e-08 1.006369854070296777e+00 9.364928420552679489e-01
4.682038012332804384e-08 2.406381650814960742e-08 7.583403468842860873e-01 1.300000000000000044e+00
2.450910604895811393e-07 2.545045897947699883e-07 9.974762598956140591e-01 9.518302583413390527e-01
1.926083960862764537e-07 2.115793530705174267e-07 7.631201495295062420e-01 1.177457935943580170e+00
2.002984173691950323e-06 8.604393179664294457e-08 7.457106014407574035e-01 1.300000000000000044e+00
2.471366755366886883e-07 2.491107943681130401e-06 1.300000000000000044e+00 7.423878266441774620e-01
3.488311659373135023e-08 8.557117387782505456e-08 1.300000000000000044e+00 7.209848451446204676e-01
-9.569861449510135704e-09 5.548536210123347335e-09 1.149460308570054989e+00 8.421201973668424046e-01
5.319849551984895494e-08 1.159379691665156617e-07 7.944225465349235016e-01 1.003881562805389427e+00
1.941430898381880162e-07 5.701435312729567172e-08 7.820794273834291710e-01 1.260890946759190667e+00
1.923204667770916189e-06 9.729096194190052976e-08 7.116247462856923889e-01 1.300000000000000044e+00
2.480863215062128712e-07 8.604478761623291561e-08 7.055798401175561452e-01 1.300000000000000044e+00
2.253624101681384041e-07 2.302365632063970496e-07 7.055620703246384684e-01 1.093066309537203518e+00
7.463750673738178375e-08 7.449973650233063344e-08 1.234476778147524323e+00 7.333650979442200013e-01
4.861088599491465345e-08 6.298349918289417217e-08 1.300000000000000044e+00 7.033772113988827623e-01
2.246814023563687690e-06 4.493551266209525709e-08 7.048109217387157344e-01 1.300000000000000044e+00
6.520349563447655450e-08 2.317431976528137577e-07 1.174036411529467916e+00 7.277780835466987064e-01
2.226274478108050204e-06 5.235454672799610060e-08 8.477553122298584487e-01 1.300000000000000044e+00
5.831228568701376041e-08 6.029479652415603093e-08 1.276701779629403344e+00 7.033629336759258388e-01
2.204877216827778823e-07 -1.680230845385371492e-09 7.251695260363751894e-01 1.300000000000000044e+00
1.807865729092870089e-07 3.409167852681007201e-08 7.018649199020987606e-01 1.300000000000000044e+00
-4.372491228221555027e-09 4.374136214998216750e-09 9.670376798218172087e-01 9.239014580954930667e-01
1.739796074675775697e-07 5.211929841814465096e-08 7.143078214562804673e-01 1.268571197380825355e+00
2.280170228616382271e-07 2.300029394411270185e-08 7.609146969584001940e-01 1.300000000000000044e+00
